comment_id,comment,timestamp,is_response,response_of,case_id,conversation_id,language,emotion,etiqueta
Ugw1wJDML998BUISwch4AaABAg.A3sPk-Y08HgA6EoDhYLBOz,,2024-07-23 15:32:26+00:00,TRUE,Ugw1wJDML998BUISwch4AaABAg,ih_-RGwMtm4,Ugw1wJDML998BUISwch4AaABAg,pt,Negativo,Comparison
UgxpMAzuP0ap0F4Nc9B4AaABAg,,2024-05-25 19:20:14+00:00,FALSE,,ih_-RGwMtm4,UgxpMAzuP0ap0F4Nc9B4AaABAg,es,Negativo,Medical treatment
UgxpMAzuP0ap0F4Nc9B4AaABAg.A3sIOX_6lbGA4GmL60YVlU,,2024-06-04 16:51:40+00:00,TRUE,UgxpMAzuP0ap0F4Nc9B4AaABAg,ih_-RGwMtm4,UgxpMAzuP0ap0F4Nc9B4AaABAg,es,Positivo,Comparison
UgxLJxQsA7ARTGO9YoZ4AaABAg,,2024-05-24 21:14:08+00:00,FALSE,,ih_-RGwMtm4,UgxLJxQsA7ARTGO9YoZ4AaABAg,es,Negativo,Comparison
UgxLJxQsA7ARTGO9YoZ4AaABAg.A3pvcw3tl0uA3vcijFmFl-,,2024-05-27 02:24:21+00:00,TRUE,UgxLJxQsA7ARTGO9YoZ4AaABAg,ih_-RGwMtm4,UgxLJxQsA7ARTGO9YoZ4AaABAg,es,Positivo,Comparison
UgxLJxQsA7ARTGO9YoZ4AaABAg.A3pvcw3tl0uA67Sl0uDJwf,,2024-07-20 19:01:28+00:00,TRUE,UgxLJxQsA7ARTGO9YoZ4AaABAg,ih_-RGwMtm4,UgxLJxQsA7ARTGO9YoZ4AaABAg,es,Positivo,Comparison
UgwpVyEIDkXMSWDIVtV4AaABAg,,2024-05-24 19:03:00+00:00,FALSE,,ih_-RGwMtm4,UgwpVyEIDkXMSWDIVtV4AaABAg,es,Positivo,Comparison
UgwpVyEIDkXMSWDIVtV4AaABAg.A3pgcTWwmM3A3v1GiirWmO,,2024-05-26 20:48:20+00:00,TRUE,UgwpVyEIDkXMSWDIVtV4AaABAg,ih_-RGwMtm4,UgwpVyEIDkXMSWDIVtV4AaABAg,es,Neutral,Comparison
UgwpVyEIDkXMSWDIVtV4AaABAg.A3pgcTWwmM3A3vw0uw1KDj,,2024-05-27 05:13:00+00:00,TRUE,UgwpVyEIDkXMSWDIVtV4AaABAg,ih_-RGwMtm4,UgwpVyEIDkXMSWDIVtV4AaABAg,es,Negativo,Expression of personal feelings
UgzISjQDhGL-l8QHmQ54AaABAg,,2024-05-22 23:40:56+00:00,FALSE,,ih_-RGwMtm4,UgzISjQDhGL-l8QHmQ54AaABAg,es,Negativo,Comparison
UgzISjQDhGL-l8QHmQ54AaABAg.A3l1qOUnLN3A3nXbQuNKju,,2024-05-23 22:57:00+00:00,TRUE,UgzISjQDhGL-l8QHmQ54AaABAg,ih_-RGwMtm4,UgzISjQDhGL-l8QHmQ54AaABAg,es,Positivo,Comparison
UgzISjQDhGL-l8QHmQ54AaABAg.A3l1qOUnLN3A4-h-ruiBUP,,2024-05-29 01:37:59+00:00,TRUE,UgzISjQDhGL-l8QHmQ54AaABAg,ih_-RGwMtm4,UgzISjQDhGL-l8QHmQ54AaABAg,es,Positivo,Criticism
UgzISjQDhGL-l8QHmQ54AaABAg.A3l1qOUnLN3A40Qh-vPKAN,,2024-05-29 08:25:58+00:00,TRUE,UgzISjQDhGL-l8QHmQ54AaABAg,ih_-RGwMtm4,UgzISjQDhGL-l8QHmQ54AaABAg,es,Negativo,Comparison
UgzISjQDhGL-l8QHmQ54AaABAg.A3l1qOUnLN3A441P67ob-G,,2024-05-30 18:01:53+00:00,TRUE,UgzISjQDhGL-l8QHmQ54AaABAg,ih_-RGwMtm4,UgzISjQDhGL-l8QHmQ54AaABAg,es,Negativo,Speculation
UgzISjQDhGL-l8QHmQ54AaABAg.A3l1qOUnLN3A6Eni-7qUQt,,2024-07-23 15:27:58+00:00,TRUE,UgzISjQDhGL-l8QHmQ54AaABAg,ih_-RGwMtm4,UgzISjQDhGL-l8QHmQ54AaABAg,es,Positivo,Comparison
UgwFTi8Ob7Rns3c3tzR4AaABAg,,2024-05-22 14:19:11+00:00,FALSE,,ih_-RGwMtm4,UgwFTi8Ob7Rns3c3tzR4AaABAg,es,Negativo,Advice request
UgwFTi8Ob7Rns3c3tzR4AaABAg.A3k1Yyb2ezWA3ljTzjDei5,,2024-05-23 06:10:58+00:00,TRUE,UgwFTi8Ob7Rns3c3tzR4AaABAg,ih_-RGwMtm4,UgwFTi8Ob7Rns3c3tzR4AaABAg,es,Negativo,Expression of personal feelings
UgwFTi8Ob7Rns3c3tzR4AaABAg.A3k1Yyb2ezWA42WCLAgrs0,,2024-05-30 03:52:33+00:00,TRUE,UgwFTi8Ob7Rns3c3tzR4AaABAg,ih_-RGwMtm4,UgwFTi8Ob7Rns3c3tzR4AaABAg,es,Positivo,Expression of personal feelings
UgwFTi8Ob7Rns3c3tzR4AaABAg.A3k1Yyb2ezWAD4M8_KpRDB,,2025-01-09 13:45:41+00:00,TRUE,UgwFTi8Ob7Rns3c3tzR4AaABAg,ih_-RGwMtm4,UgwFTi8Ob7Rns3c3tzR4AaABAg,es,Positivo,Expression of personal feelings
UgxZai45ch5EAPLrDSt4AaABAg,,2024-05-22 09:13:17+00:00,FALSE,,ih_-RGwMtm4,UgxZai45ch5EAPLrDSt4AaABAg,es,Negativo,Medical treatment
UgxZai45ch5EAPLrDSt4AaABAg.A3jUYUM_-IjA3mmVfjcPSI,,2024-05-23 15:56:39+00:00,TRUE,UgxZai45ch5EAPLrDSt4AaABAg,ih_-RGwMtm4,UgxZai45ch5EAPLrDSt4AaABAg,es,Positivo,Comparison
UgxZai45ch5EAPLrDSt4AaABAg.A3jUYUM_-IjA3n_jI83mVw,,2024-05-23 23:24:17+00:00,TRUE,UgxZai45ch5EAPLrDSt4AaABAg,ih_-RGwMtm4,UgxZai45ch5EAPLrDSt4AaABAg,es,Negativo,Comparison
UgxZai45ch5EAPLrDSt4AaABAg.A3jUYUM_-IjA3sQrx5hb_V,,2024-05-25 20:34:17+00:00,TRUE,UgxZai45ch5EAPLrDSt4AaABAg,ih_-RGwMtm4,UgxZai45ch5EAPLrDSt4AaABAg,es,Negativo,Insult
UgxZai45ch5EAPLrDSt4AaABAg.A3jUYUM_-IjA3sceJr2Jjq,,2024-05-25 22:26:01+00:00,TRUE,UgxZai45ch5EAPLrDSt4AaABAg,ih_-RGwMtm4,UgxZai45ch5EAPLrDSt4AaABAg,es,Negativo,Comparison
UgyM3upR_3idmZSoMUZ4AaABAg,,2024-05-20 22:36:17+00:00,FALSE,,ih_-RGwMtm4,UgyM3upR_3idmZSoMUZ4AaABAg,es,Negativo,Comparison
UgyM3upR_3idmZSoMUZ4AaABAg.A3flr5Ni5T6A3jSCfX4AVk,,2024-05-22 08:52:50+00:00,TRUE,UgyM3upR_3idmZSoMUZ4AaABAg,ih_-RGwMtm4,UgyM3upR_3idmZSoMUZ4AaABAg,es,Neutral,Anecdote
UgxwKBowxTwTOurzNrd4AaABAg,,2024-05-18 23:25:35+00:00,FALSE,,ih_-RGwMtm4,UgxwKBowxTwTOurzNrd4AaABAg,es,Negativo,Anecdote
UgxwKBowxTwTOurzNrd4AaABAg.A3ahuNsFLpjA3jS_mwhcAk,,2024-05-22 08:56:07+00:00,TRUE,UgxwKBowxTwTOurzNrd4AaABAg,ih_-RGwMtm4,UgxwKBowxTwTOurzNrd4AaABAg,es,Negativo,Speculation
UgwcRriw1GzxbfRXGV54AaABAg,,2024-05-18 12:28:16+00:00,FALSE,,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,it,Negativo,Advice Give
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA3e9v8ThgE3,,2024-05-20 07:36:49+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Expression of personal feelings
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA3g74Woc4q2,,2024-05-21 01:50:30+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Pseudoscientific treatment
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA3j5dKxAZcm,,2024-05-22 05:35:38+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Comparison
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA3jSdBKNVG1,,2024-05-22 08:56:35+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Comparison
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA3jnutWuwnL,,2024-05-22 12:11:15+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Insult
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA3mj2hTyban,,2024-05-23 15:26:29+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Positivo,Comparison
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA3nX2W8latV,,2024-05-23 22:52:06+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Comparison
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA4-jeWfvTbD,,2024-05-29 02:01:09+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Comparison
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA49qxSAqyra,,2024-06-02 00:17:18+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Joke
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA5Z8JYj8uVq,,2024-07-06 16:30:09+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,pt,Negativo,Speculation
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSA6EnZbt1emb,,2024-07-23 15:26:41+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,pt,Negativo,Expression of personal feelings
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSAA1nShULUZM,,2024-10-26 00:21:11+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Positivo,Comparison
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSACNqlY7RM3E,,2024-12-23 06:56:12+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Negativo,Comparison
UgwcRriw1GzxbfRXGV54AaABAg.A3_Xg6wjYVSAGYYBa1tI56,,2025-04-05 20:42:20+00:00,TRUE,UgwcRriw1GzxbfRXGV54AaABAg,ih_-RGwMtm4,UgwcRriw1GzxbfRXGV54AaABAg,es,Positivo,Expression of personal feelings
UgymPBOp5hfOThYRrZ94AaABAg,,2024-05-18 03:20:45+00:00,FALSE,,ih_-RGwMtm4,UgymPBOp5hfOThYRrZ94AaABAg,es,Negativo,Speculation
UgymPBOp5hfOThYRrZ94AaABAg.A3ZZ0vFHVwQA3nWXo_UDIT,,2024-05-23 22:47:38+00:00,TRUE,UgymPBOp5hfOThYRrZ94AaABAg,ih_-RGwMtm4,UgymPBOp5hfOThYRrZ94AaABAg,es,Negativo,Comparison
UgymPBOp5hfOThYRrZ94AaABAg.A3ZZ0vFHVwQA4Glt8laFuu,,2024-06-04 16:47:42+00:00,TRUE,UgymPBOp5hfOThYRrZ94AaABAg,ih_-RGwMtm4,UgymPBOp5hfOThYRrZ94AaABAg,es,Negativo,Comparison
UgymPBOp5hfOThYRrZ94AaABAg.A3ZZ0vFHVwQA6JClhXMriq,,2024-07-25 08:32:38+00:00,TRUE,UgymPBOp5hfOThYRrZ94AaABAg,ih_-RGwMtm4,UgymPBOp5hfOThYRrZ94AaABAg,es,Positivo,Expression of personal feelings
UgymPBOp5hfOThYRrZ94AaABAg.A3ZZ0vFHVwQA75s9R9WhiV,,2024-08-14 00:45:02+00:00,TRUE,UgymPBOp5hfOThYRrZ94AaABAg,ih_-RGwMtm4,UgymPBOp5hfOThYRrZ94AaABAg,es,Negativo,Comparison
UgymPBOp5hfOThYRrZ94AaABAg.A3ZZ0vFHVwQA8UB1FVENxt,,2024-09-17 07:51:51+00:00,TRUE,UgymPBOp5hfOThYRrZ94AaABAg,ih_-RGwMtm4,UgymPBOp5hfOThYRrZ94AaABAg,es,Negativo,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg,,2024-05-18 00:11:22+00:00,FALSE,,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Positivo,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA3dkuex4xGm,,2024-05-20 03:49:33+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Positivo,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA3gZ55jOD0y,,2024-05-21 05:55:14+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Neutral,Speculation
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA3iMVPF5GXX,,2024-05-21 22:43:43+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Positivo,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA3jSo8P5SIu,,2024-05-22 08:58:05+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Neutral,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA3jmqpLmEfh,,2024-05-22 12:01:57+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Negativo,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA3jyGV7hOjE,,2024-05-22 13:41:43+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Neutral,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA4Yf7MdYs3h,,2024-06-11 15:34:57+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Negativo,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA4ZkMsxC86a,,2024-06-12 01:40:00+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Negativo,Comparison
UgzbA1FlVBnuH8DKbMN4AaABAg.A3ZDLw9gFmCA4ZnHuSKCTz,,2024-06-12 02:05:32+00:00,TRUE,UgzbA1FlVBnuH8DKbMN4AaABAg,ih_-RGwMtm4,UgzbA1FlVBnuH8DKbMN4AaABAg,es,Positivo,Comparison
UgwIiiI6RgKfjsaPnRp4AaABAg,,2024-05-16 01:44:43+00:00,FALSE,,ih_-RGwMtm4,UgwIiiI6RgKfjsaPnRp4AaABAg,es,Positivo,Comparison
UgwIiiI6RgKfjsaPnRp4AaABAg.A3UERqIWvhTA3jT0Dr6FLH,,2024-05-22 08:59:52+00:00,TRUE,UgwIiiI6RgKfjsaPnRp4AaABAg,ih_-RGwMtm4,UgwIiiI6RgKfjsaPnRp4AaABAg,es,Positivo,Comparison
UgwIiiI6RgKfjsaPnRp4AaABAg.A3UERqIWvhTA3joDuEgLY7,,2024-05-22 12:13:59+00:00,TRUE,UgwIiiI6RgKfjsaPnRp4AaABAg,ih_-RGwMtm4,UgwIiiI6RgKfjsaPnRp4AaABAg,es,Negativo,Pseudoscientific treatment
Ugyoth4j0MrqXFgiS1R4AaABAg,,2024-05-15 23:19:26+00:00,FALSE,,ih_-RGwMtm4,Ugyoth4j0MrqXFgiS1R4AaABAg,es,Negativo,Comparison
Ugyoth4j0MrqXFgiS1R4AaABAg.A3TyohMK85VA3XyJQ2TD01,,2024-05-17 12:31:59+00:00,TRUE,Ugyoth4j0MrqXFgiS1R4AaABAg,ih_-RGwMtm4,Ugyoth4j0MrqXFgiS1R4AaABAg,es,Negativo,Anecdote
Ugyoth4j0MrqXFgiS1R4AaABAg.A3TyohMK85VA3_X_tGwwqm,,2024-05-18 12:27:25+00:00,TRUE,Ugyoth4j0MrqXFgiS1R4AaABAg,ih_-RGwMtm4,Ugyoth4j0MrqXFgiS1R4AaABAg,es,Negativo,Advice Give
Ugyoth4j0MrqXFgiS1R4AaABAg.A3TyohMK85VA3jT9oFU-kf,,2024-05-22 09:01:11+00:00,TRUE,Ugyoth4j0MrqXFgiS1R4AaABAg,ih_-RGwMtm4,Ugyoth4j0MrqXFgiS1R4AaABAg,es,Negativo,Comparison
Ugyoth4j0MrqXFgiS1R4AaABAg.A3TyohMK85VA3jo-Qg8UFn,,2024-05-22 12:12:00+00:00,TRUE,Ugyoth4j0MrqXFgiS1R4AaABAg,ih_-RGwMtm4,Ugyoth4j0MrqXFgiS1R4AaABAg,es,Negativo,Comparison
Ugyoth4j0MrqXFgiS1R4AaABAg.A3TyohMK85VA3nWpbbRqRc,,2024-05-23 22:50:12+00:00,TRUE,Ugyoth4j0MrqXFgiS1R4AaABAg,ih_-RGwMtm4,Ugyoth4j0MrqXFgiS1R4AaABAg,es,Negativo,Comparison
Ugyoth4j0MrqXFgiS1R4AaABAg.A3TyohMK85VA441wL9VPg5,,2024-05-30 18:06:34+00:00,TRUE,Ugyoth4j0MrqXFgiS1R4AaABAg,ih_-RGwMtm4,Ugyoth4j0MrqXFgiS1R4AaABAg,es,Neutral,Advice request
UgyMoTvScuNxGhLVskx4AaABAg,,2024-05-15 04:54:00+00:00,FALSE,,ih_-RGwMtm4,UgyMoTvScuNxGhLVskx4AaABAg,es,Negativo,Pseudoscientific treatment
UgyMoTvScuNxGhLVskx4AaABAg.A3S-JHsats0A3XyY4gctu1,,2024-05-17 12:33:59+00:00,TRUE,UgyMoTvScuNxGhLVskx4AaABAg,ih_-RGwMtm4,UgyMoTvScuNxGhLVskx4AaABAg,es,Negativo,Expression of personal feelings
UgyMoTvScuNxGhLVskx4AaABAg.A3S-JHsats0A3jTBK5NmSB,,2024-05-22 09:01:23+00:00,TRUE,UgyMoTvScuNxGhLVskx4AaABAg,ih_-RGwMtm4,UgyMoTvScuNxGhLVskx4AaABAg,hi,Negativo,Speculation
UgyMoTvScuNxGhLVskx4AaABAg.A3S-JHsats0A3nXehYub9x,,2024-05-23 22:57:27+00:00,TRUE,UgyMoTvScuNxGhLVskx4AaABAg,ih_-RGwMtm4,UgyMoTvScuNxGhLVskx4AaABAg,en,Positivo,Compliment
UgzF_QDZlX3iNE-pA-14AaABAg,,2024-05-14 14:19:17+00:00,FALSE,,ih_-RGwMtm4,UgzF_QDZlX3iNE-pA-14AaABAg,es,Negativo,Comparison
UgzF_QDZlX3iNE-pA-14AaABAg.A3QRCl99JhzA3jTHIiVucN,,2024-05-22 09:02:12+00:00,TRUE,UgzF_QDZlX3iNE-pA-14AaABAg,ih_-RGwMtm4,UgzF_QDZlX3iNE-pA-14AaABAg,es,Negativo,Comparison
UgwrSfqXGalkzdbzydV4AaABAg,,2024-05-14 09:59:26+00:00,FALSE,,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Positivo,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3jTNJgNWgg,,2024-05-22 09:03:01+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Negativo,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3ljfYPc5ZS,,2024-05-23 06:12:41+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Negativo,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3lnt-lzicI,,2024-05-23 06:49:28+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Negativo,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3maHcgmWCv,,2024-05-23 14:09:52+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Neutral,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3nNpNqCcj0,,2024-05-23 21:31:31+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Neutral,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3qO5dX5WcG,,2024-05-25 01:31:37+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Positivo,Medical treatment
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3vdF-P5fAp,,2024-05-27 02:28:54+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Negativo,Expression of personal feelings
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3wBWC8OcmV,,2024-05-27 07:37:04+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,ur,Negativo,Unclassifiable
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA3z2buvzUVw,,2024-05-28 10:17:04+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Positivo,Compliment
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA6JD1SHkv8S,,2024-07-25 08:34:55+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Positivo,Expression of personal feelings
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA6JDp5piIC_,,2024-07-25 08:41:50+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Negativo,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUA6JFwzz9HGM,,2024-07-25 09:00:23+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Neutral,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUAEcapxbPSmD,,2025-02-17 02:47:37+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Negativo,Comparison
UgwrSfqXGalkzdbzydV4AaABAg.A3PyTVt_QpUAFL_SP03pNZ,,2025-03-06 23:20:36+00:00,TRUE,UgwrSfqXGalkzdbzydV4AaABAg,ih_-RGwMtm4,UgwrSfqXGalkzdbzydV4AaABAg,es,Negativo,Advice request
Ugz3RCvW_6KalyhTGiJ4AaABAg,,2024-05-14 04:49:44+00:00,FALSE,,ih_-RGwMtm4,Ugz3RCvW_6KalyhTGiJ4AaABAg,es,Positivo,Expression of personal feelings
Ugz3RCvW_6KalyhTGiJ4AaABAg.A3PQ1DW6AeVA3RZ7E2-hJ0,,2024-05-15 00:47:41+00:00,TRUE,Ugz3RCvW_6KalyhTGiJ4AaABAg,ih_-RGwMtm4,Ugz3RCvW_6KalyhTGiJ4AaABAg,es,Positivo,Information Exchange
Ugz3RCvW_6KalyhTGiJ4AaABAg.A3PQ1DW6AeVA3gW9NhkBsp,,2024-05-21 05:29:37+00:00,TRUE,Ugz3RCvW_6KalyhTGiJ4AaABAg,ih_-RGwMtm4,Ugz3RCvW_6KalyhTGiJ4AaABAg,es,Negativo,Comparison
Ugz3RCvW_6KalyhTGiJ4AaABAg.A3PQ1DW6AeVA3jsd-CG5QB,,2024-05-22 12:52:29+00:00,TRUE,Ugz3RCvW_6KalyhTGiJ4AaABAg,ih_-RGwMtm4,Ugz3RCvW_6KalyhTGiJ4AaABAg,it,Negativo,Advice request
Ugz3RCvW_6KalyhTGiJ4AaABAg.A3PQ1DW6AeVA3rX27ZQXv_,,2024-05-25 12:09:00+00:00,TRUE,Ugz3RCvW_6KalyhTGiJ4AaABAg,ih_-RGwMtm4,Ugz3RCvW_6KalyhTGiJ4AaABAg,es,Negativo,Pseudoscientific treatment
Ugz3RCvW_6KalyhTGiJ4AaABAg.A3PQ1DW6AeVA40A8wZ0CeP,,2024-05-29 06:01:22+00:00,TRUE,Ugz3RCvW_6KalyhTGiJ4AaABAg,ih_-RGwMtm4,Ugz3RCvW_6KalyhTGiJ4AaABAg,es,Negativo,Expression of personal feelings
Ugz3RCvW_6KalyhTGiJ4AaABAg.A3PQ1DW6AeVACRHX7ntXzb,,2024-12-24 14:56:29+00:00,TRUE,Ugz3RCvW_6KalyhTGiJ4AaABAg,ih_-RGwMtm4,Ugz3RCvW_6KalyhTGiJ4AaABAg,es,Positivo,Comparison
UgzKa6UWkXYb0vXRrrN4AaABAg,,2024-05-14 04:13:27+00:00,FALSE,,ih_-RGwMtm4,UgzKa6UWkXYb0vXRrrN4AaABAg,es,Negativo,Pseudoscientific treatment
UgzKa6UWkXYb0vXRrrN4AaABAg.A3PLsTQMwLaA3jU02IK6N4,,2024-05-22 09:08:35+00:00,TRUE,UgzKa6UWkXYb0vXRrrN4AaABAg,ih_-RGwMtm4,UgzKa6UWkXYb0vXRrrN4AaABAg,es,Negativo,Comparison
Ugwt1PMQYwwEn-N2b194AaABAg,,2024-05-10 21:53:53+00:00,FALSE,,ih_-RGwMtm4,Ugwt1PMQYwwEn-N2b194AaABAg,es,Negativo,Comparison
Ugwt1PMQYwwEn-N2b194AaABAg.A3Gx2nGFvyqA3m_m6vCKYj,,2024-05-23 14:05:26+00:00,TRUE,Ugwt1PMQYwwEn-N2b194AaABAg,ih_-RGwMtm4,Ugwt1PMQYwwEn-N2b194AaABAg,it,Neutral,Comparison
