,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
-1Ky-orMrsA,"['tumor', 'parotid tumor', 'parotid gland tumors', 'Parotid Tumor', 'tumors', 'Cancer', 'parotid tumors', 'Tumor', 'cancer']",9,Tratamiento cáncer,"Científico
",1586,1586,3699,Parotidectomy surgery to remove a massive parotid tumor,"Dr. Ryan F. Osborne removes a massive parotid tumor on a patient.

OHNI Case Files - Season 1 - Episode 5

Madeline is seeking a parotidectomy with Dr. Ryan Osborne, a highly specialized surgeon experienced in complex parotid surgery. This intricate surgery aims to remove her parotid gland tumor, which has been growing for more than 20 years. After decades of living with a massive parotid tumor, Madeline hopes this operation will finally allow her to reclaim her health, confidence, and quality of life.

Subscribe  @OsborneHeadAndNeckInstitute 
IG @osborneheadneck
IG @ohnifoundation
IG @drryanosborne

Links:
Osborne Head and Neck Institute
https://ohni.org/

Parotid Tumor Specialist
https://parotid.net/

To read transcript
https://docs.google.com/document/d/1WoJQrHzO1bHORLH1m19P8qj20Zxo7608LoYFHrtgTEE/edit?usp=sharing",en,False,False,,
1w0_kazbb_U,"['DMA', 'Cancer', 'Shattering cancer', 'cancer', 'TED']",5,Tratamiento cáncer,"Pseudocientífico
",1029,1029,7681,Shattering cancer with resonant frequencies: Anthony Holland at TEDxSkidmoreCollege,"NOTE FROM TED: Please do not look to this talk for medical advice. We've flagged this talk, which was filmed at a TEDx event, because it appears to fall outside TEDx's content guidelines. Resonant Frequency Therapy has not been proven effective by scientific research. The guidelines we give TEDx organizers are described in more detail here: http://storage.ted.com/tedx/manuals/tedx_content_guidelines.pdf 


Anthony Holland: Associate Professor, Director of Music Technology, Skidmore College. DMA, MM, MM, BM; President: Novobiotronics Inc. [a nonprofit 501(c)(3) charitable and educational company]. Discovered the ability of Oscillating Pulsed Electric Fields (OPEF) to destroy cancer cells and MRSA in laboratory experiments.  Expert in custom digital electronic signal design, synthesis and analysis for biological effects. Member: Bioelectromagnetics  Society (BEMS), European Bioelectromagnetics Association (EBEA). Postdoctoral work: Center for  Computer Research in Music and Acoustics (CCRMA) Stanford University. Advanced Digital Synthesis and Analysis studies with: Max Mathews (the ' Father of Computer Music'), John Chowning (founding Director of CCRMA, Electronic Composer and Inventor (famed FM Synthesis Patent); Jean-Claude Risset (Electronic Composer and founding Director of the Digital Synthesis Division of the internationally renowned IRCAM center, Paris, France); John Pierce: former Director of Sound Division: Bell Laboratories. 

In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",en,False,False,,
VoJbmhwQK4k,"['colon cancer', 'Adenomatous polyp (adenoma', 'Cancer', 'cancer', 'Colorectal cancer']",5,Tratamiento cáncer,"Científico
",1509,1509,1537,SÍNTOMAS PELIGROSOS de CÁNCER DE COLON (RECTO) Prevención y Tratamiento,"Suscríbete a mi lista de correo ► https://drsanagustin.substack.com/about El video trata sobre los síntomas del cáncer de colon y cáncer de recto, y cómo hacer la prevención del cáncer de colon y el cribado. También comento las opciones de tratamiento. Es importante ser consciente de estos síntomas y consultar a un médico si experimenta alguno de ellos. Es importante someterse a los cribados de detección  precoz a partir de los 50 años y antes si tienes factores de riesgo.  

*10 SÍNTOMAS de ALARMA de CÁNCER DE COLON* ► https://youtu.be/vKy_tJKYDns
*¿VENENO que causa CÁNCER de COLON?* ► https://youtu.be/j0LzM4lQyPk

★ VÍDEOS SOBRE CÁNCER (oncología)
https://www.youtube.com/watch?v=7ov7sdmsyk8&list=PLa1Njv9e_ylZqnqCayCRZUE-IDfcjd_is&index=3

0:00 Cáncer colorrectal es silencioso
1:34 Detección precoz (cribado)
2:06 Colonoscopia
2:44 Pólipo adenomatoso (adenoma)
3:30 PACIENTE 1º: ANEMIA POR FALTA DE HIERRO
6:38 PACIENTE 2º: SANGRADO Y HECES ALARGADAS
8:38 PACIENTE 3º: DESPISTE
9:29 SÍNTOMAS TIPICOS
15:09 SÍNTOMAS AVANZADOS
15:57 ESTADIAJE 
16:07 TRATAMIENTO
18:12 CÓMO SE HACE LA DETECCIÓN PRECOZ
20:17 CAUSAS DE CÁNCER COLON
22:05 CÓMO PREVENIR EL CÁNCER DE COLON
24:49 Vídeos recomendados

★ SUSCRÍBETE►https://www.youtube.com/user/alsanagust/videos?sub_confirmation=1

★ MI CANAL DE PSICOLOGÍA ► https://www.youtube.com/c/PsicologíaenVídeo 

★ ARTÍCULO EN EL BLOG

Imágenes y vídeos:

storyblocks.com

By Blausen Medical Communications, Inc. - see ticket for details, CC BY 3.0, https://commons.wikimedia.org/w/index.php?curid=27639260

By fr.wikipedia.org - http://comolimpiarcolon.com, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=39069954

By Cancer Research UK - Original email from CRUK, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=34333028

By Cancer Research UK - This file was derived from: Diagram showing a colonoscopy CRUK 060.svg, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=91563085

https://commons.wikimedia.org/w/index.php?curid=14818799 

By Unknown author - This image was released by the National Cancer Institute, an agency part of the National Institutes of Health, with the ID 7136 (image) (next)., Public Domain, https://commons.wikimedia.org/w/index.php?curid=5581404

By Cancer Research UK - Original email from CRUK, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=34332994

By Amasuela - Luis Lafuente Agudín - Own work, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=76838027

★ BIBLIOGRAFÍA y REFERENCIAS:

https://www.albertosanagustin.com/p/recursos.html

★  Los vídeos de este canal son solo divulgativos. De ningún modo pretenden sustituir el consejo médico directo. Si tienes o crees tener alguna síntoma, signo o enfermedad descrito en estos vídeos, siempre debes consultar a tu médico de referencia. Nada puede sustituir la relación directa médico-paciente.

★ CONTACTA CONMIGO★

https://linktr.ee/alsanagust

Dr. Alberto Sanagustín
@alsanagust #alsanagust

-~-~~-~~~-~~-~-
MIRA: ""Top MEJORES (y PEORES) ALIMENTOS para tu PÁNCREAS"" 
https://www.youtube.com/watch?v=Yp6YFYt60VU
-~-~~-~~~-~~-~- 💥 Recuerda UNIRTE al canal: https://www.youtube.com/@alsanagust/join",es,True,True,2022-06-02T19:00:12Z,2022-06-02T19:27:14Z
Bw-N1yQKc-Y,"['Obesity', 'Cancer']",2,Tratamiento cáncer,"Pseudocientífico
",471,471,4329,Episodio #1114 El Cáncer Es Frío,"En este episodio Frank explica las características de una célula cancerígena.  
 

Para obtener la ayuda de un Consultor Certificado en Metabolismo hable al 1-888-348-7352 o visítenos online en https://us.naturalslim.com

En Puerto Rico hable 1-787-763-2527 o visítenos en http://www.naturalslimstore.com

En Europa +3120-2296-300 o visítenos en https://www.naturalslim.eu

En México hable al (55) 5256-1368

En República Dominicana envíe mensaje por Whatapps al 1-787-249-3198

En Panamá +507 396-6000

En Costa Rica (506)2430-2010

En Colombia al (57-1) 7020928

Subscríbete a Unimetab aquí y permite que Frank te lleve de la mano paso a paso: https://www.unimetab.com/

Subscríbete a MetabolismoTV en Messenger para acceso a educación exclusiva por Frank en el tema del metabolismo: https://www.messenger.com/t/MetabolismoTV/

Para hacer su prueba de metabolismo gratis haga click aquí: https://www.naturalslim.com/prueba-tu...

Para ordenar el libro en uno de los países listados abajo contacte a través de https://www.naturalslim.com a su distribuidor local quien le ayudará a obtenerlo. 

Descubre tu metabolismo junto con el autor Frank Suárez, especialista en Obesidad y Metabolismo, y escritor del Best-Seller ""El Poder del Metabolismo"", para que puedas adelgazar y mejorar tu salud.

Sigue a Frank y MetabolismoTV en Facebook aquí: https://www.facebook.com/MetabolismoTV/

Envíale un mensaje a Frank y al equipo de MetabolismoTV aquí: https://www.messenger.com/t/Metabolis...

Acceso a Libros Digitales con Membresia a www.MetabolismoVIP.com

La información que se brinda en MetabolismoTV® tiene un propósito puramente educacional. No pretendemos diagnosticar, curar o de alguna otra forma sustituir la ayuda profesional de su médico, nutricionista, dietista u otro profesional de la salud cualificado. Usted siempre debe consultar con su médico antes de empezar a hacer cualquier cambio en su dieta muy en especial si está recibiendo tratamiento médico o utiliza medicamentos recetados.

#Metabolismo #FrankSuarez #LaVerdadSiempreTriunfa #ElPoderdelMetabolismo  #MetabolismoTV",es,False,False,,
BmFEoCFDi-w,"['weakness', 'cancer']",2,Tratamiento cáncer,"Científico
",231,231,1074,How do cancer cells behave differently from healthy ones? - George Zaidan,"Dig into the science of how cancer cells grow, and why its rapid cell division is the disease’s strength— but also its weakness.

--

How do cancer cells grow? How does chemotherapy fight cancer (and cause negative side effects)? The answers lie in cell division. George Zaidan explains how rapid cell division is cancer's ""strength"" -- and also its weakness.

Lesson by George Zaidan, animation by TED-Ed.

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: http://ed.ted.com/lessons/how-do-cancer-cells-behave-differently-from-healthy-ones-george-zaidan
Dig deeper with additional resources: https://ed.ted.com/lessons/how-do-cancer-cells-behave-differently-from-healthy-ones-george-zaidan/digdeeper
----------------------------------------------",en,False,False,,
orpbY0AaFaQ,"['Cancer', 'Emotional cancer']",2,Tratamiento cáncer,"Irrelevante
",11,11,0,Emotional cancer support. We’re right there with you,"We’re there for you at diagnosis and beyond, providing emotional support and reassurance for you, your friends and your family. To find out more about our services visit https://www.macmillan.org.uk/emotional-support.",en,False,False,,
FjCHZVex_G0,"['Obesity', 'cancer']",2,Tratamiento cáncer,"Pseudocientífico
",594,594,4500,Episodio #1058 ¿Qué hacer cuando ya llegó un cáncer?,"En este episodio Frank brinda consejos útiles para sobrellevar el cáncer y poder tranquilizar el sistema nervioso.  
 

Para obtener la ayuda de un Consultor Certificado en Metabolismo hable al 1-888-348-7352 o visítenos online en https://us.naturalslim.com

En Puerto Rico hable 1-787-763-2527 o visítenos en http://www.naturalslimstore.com

En Europa +3120-2296-300 o visítenos en https://www.naturalslim.eu

En México hable al (55) 5256-1368

En República Dominicana envíe mensaje por Whatapps al 1-787-249-3198

En Panamá +507 396-6000

En Costa Rica (506)2430-2010

En Colombia al (57-1) 7020928

Subscríbete a Unimetab aquí y permite que Frank te lleve de la mano paso a paso: https://www.unimetab.com/

Subscríbete a MetabolismoTV en Messenger para acceso a educación exclusiva por Frank en el tema del metabolismo: https://www.messenger.com/t/MetabolismoTV/

Para hacer su prueba de metabolismo gratis haga click aquí: https://www.naturalslim.com/prueba-tu...

Para ordenar el libro en uno de los países listados abajo contacte a través de https://www.naturalslim.com a su distribuidor local quien le ayudará a obtenerlo. 

Descubre tu metabolismo junto con el autor Frank Suárez, especialista en Obesidad y Metabolismo, y escritor del Best-Seller ""El Poder del Metabolismo"", para que puedas adelgazar y mejorar tu salud.

Sigue a Frank y MetabolismoTV en Facebook aquí: https://www.facebook.com/MetabolismoTV/

Envíale un mensaje a Frank y al equipo de MetabolismoTV aquí: https://www.messenger.com/t/Metabolis...

Acceso a Libros Digitales con Membresia a www.MetabolismoVIP.com

La información que se brinda en MetabolismoTV® tiene un propósito puramente educacional. No pretendemos diagnosticar, curar o de alguna otra forma sustituir la ayuda profesional de su médico, nutricionista, dietista u otro profesional de la salud cualificado. Usted siempre debe consultar con su médico antes de empezar a hacer cualquier cambio en su dieta muy en especial si está recibiendo tratamiento médico o utiliza medicamentos recetados.

#Metabolismo #FrankSuarez #LaVerdadSiempreTriunfa #ElPoderdelMetabolismo  #MetabolismoTV",es,False,False,,
pHTmb7_shg8,"['prostate cancer', 'pancreatic cancer', 'cervical cancer', 'melanoma', 'Larynx Cancer', 'skin cancer', 'breast cancer', 'https://youtu.be/XZVARmXXoCY', 'Cancer', 'lung cancer', 'cancer', 'Brain Cancer | Denvax Cancer']",12,Tratamiento cáncer,"Científico
",938,938,0,Preventions and Early Detection of Cancer,"Prevention and early detection are key strategies in the battle against cancer. These approaches aim to reduce the incidence of cancer by addressing risk factors and encouraging healthy behaviors, while also increasing the chances of successful treatment through early identification. By focusing on these aspects, individuals and healthcare systems can make a significant impact on reducing the burden of cancer and improving overall public health.

✨ JOIN Health Wealth & Lifestyle ✨
➟ Health Wealth & Lifestyle channel: @HealthWealthLifestyle

🍁 ABOUT Health Wealth & Lifestyle 🍁
Health, Wealth and Lifestyle is a channel owned by The Denvax Clinics, to promote health and wellness in our community. Through this channel, we bring you some of the best research outcomes in Cancer and important health-related issues. 

✨Health Wealth & Lifestyle'S OTHER VIDEOS✨
➟The Power of Stem Cells| Q/A |DR. JAMAL A. KHAN
🔗  https://youtu.be/gYp78gK7R4k

➟Scientific Session on Stem Cells |2023|DR.JAMAL A. KHAN|DENVAX
🔗 https://youtu.be/XZVARmXXoCY 
  
➟Esophagus & Larynx Cancer | Patient Success Story with Dr Sharmin | Denvax Cancer Immunotherapy
🔗  https://youtu.be/_CZapl8vM3Q

➟How Immunotherapy Helps Fight Brain Cancer | Denvax Cancer Care | Dr Aditya Singh Bhati
🔗  https://youtu.be/E4FLpgorm9c
  

💌𝐋𝐄𝐓'𝐒 𝐒𝐓𝐀𝐘 𝐈𝐍 𝐓𝐎𝐔𝐂𝐇💌 
Email:office@denvaxindia.com
Facebook:https://www.facebook.com/DenvaxOfficial
Instagram:https://instagram.com/denvaxofficial?igshid=1a40xfhejrd48
Twitter:https://twitter.com/denvaxclinic
Linkedin:https://www.linkedin.com/company/denvaxofficial/?originalSubdomain=in


𝐑𝐞𝐥𝐚𝐭𝐞𝐝 𝐒𝐞𝐚𝐫𝐜𝐡𝐞𝐬:
lung cancer prevention
cervical cancer prevention
cancer prevention month
ways to prevent prostate cancer
detection of cancer
Preventions and Early Detection of Cancer",en,False,False,,
5BAKzzV8Pw4,"['SciShow cancer', 'cancer, cancer fighting foods', 'myths', 'melanoma', 'Cancer', 'Oxygen', 'oxygen', 'Green', 'cancer', 'cancer death']",10,Tratamiento cáncer,"Científico
",581,581,2606,The 6 Most Common Myths About Cancer,"While cancer is a terrible disease, some things you've read about it might not exactly be true. In this episode, we'll be debunking these 6 common myths about cancer—join host Hank Green for a new episode of SciShow! 

Annotations:
Oxygen is Killing You: https://youtu.be/VnAhAX98HY4
Do We Have To Give Up Bacon: https://youtu.be/UqvXc4q0NyM

Hosted by: Hank Green
Thumbnail Credit: David Pacey
----------
Dooblydoo thanks go to the following Patreon supporters -- we couldn't make SciShow without them! Shout out to Justin Ove, Justin Lentz, David Campos, Chris Peters, Philippe von Bergen, Fatima Iqbal, John Murrin, Linnea Boyev, and Kathy & Tim Philip.
----------
Like SciShow? Want to help support us, and also get things to put on your walls, cover your torso and hold your liquids? Check out our awesome products over at DFTBA Records: http://dftba.com/scishow

Or help support us by becoming our patron on Patreon:
https://www.patreon.com/scishow
----------
Looking for SciShow elsewhere on the internet?
Facebook: http://www.facebook.com/scishow
Twitter: http://www.twitter.com/scishow
Tumblr: http://scishow.tumblr.com
Instagram: http://instagram.com/thescishow

Sources:
http://scienceblog.cancerresearchuk.org/2014/03/24/dont-believe-the-hype-10-persistent-cancer-myths-debunked/
http://scienceblogs.com/observations/2010/09/06/ocean-of-pseudoscience-sharks/
http://cancerres.aacrjournals.org/content/64/23/8485.full
http://www.ncbi.nlm.nih.gov/pubmed/25157892
https://anaximperator.wordpress.com/2012/09/13/sugar-depleted-diet-is-not-a-useful-cancer-cure/
http://www.nature.com/news/2003/031021/full/news031020-2.html
https://www.newscientist.com/article/dn19591-briefing-cancer-is-not-a-disease-of-the-modern-world/
http://scienceblog.cancerresearchuk.org/2015/02/04/why-are-cancer-rates-increasing/
http://www.chicagotribune.com/lifestyles/health/sc-hlth-1223-cancer-hot-spots-20160113-story.html
http://cancerres.aacrjournals.org/content/69/16/6500.long
http://oncology.jamanetwork.com/article.aspx?articleid=2294966
http://www.livescience.com/51425-cancer-rates-decline.html
http://www.cancerresearchuk.org/about-cancer/causes-of-cancer/cancer-controversies/cancer-clusters
https://www.maurerfoundation.org/high-long-island-breast-cancer-rates-fact-or-fiction/
http://www.cancer.gov/about-cancer/causes-prevention/risk/diet/antioxidants-fact-sheet
http://www.scientificamerican.com/article/antioxidants-may-make-cancer-worse/
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3473763/#b3
http://www.cancer.org/cancer/testicularcancer/detailedguide/testicular-cancer-diagnosis
https://en.wikipedia.org/wiki/Warburg_hypothesis

Images:
https://en.wikipedia.org/wiki/File:AflatoxinB1-balls.png
https://en.wikipedia.org/wiki/File:Otto_Warburg.jpg
https://en.wikipedia.org/wiki/File:DARK_CLOUDS_OF_FACTORY_SMOKE_OBSCURE_CLARK_AVENUE_BRIDGE_-_NARA_-_550179.jpg
https://commons.wikimedia.org/wiki/File:Cigarette_smoking.jpg
https://commons.wikimedia.org/wiki/File:Brain_biopsy_under_stereotaxy.jpg
https://commons.wikimedia.org/wiki/File:Sugar_Cubes_(7164573186).jpg",en,False,False,,
dAxpodKZODw,"['Constipation', 'hemorrhoids', 'Cancer', 'thrombosis']",4,Tratamiento cáncer,"Científico
",,,,,,,False,False,,
Y0BPGlqwI-E,['cancer'],1,Tratamiento cáncer,"Científico
",697,697,1599,3 CLAVES para ENTENDER el CÁNCER,"🎙️ MI PODCAST (Hablando en rata 🐁):
https://www.youtube.com/@hablandoenrata

Cada segundo que pasas viendo este vídeo, millones de células de tu organismo se multiplican, regenerando tus tejidos en unas condiciones de equilibrio entre células que mueren y nuevas células que se dividen. Por desgracia, esta maquinaria es imperfecta: en ocasiones, ese equilibro se rompe, y una célula comienza a dividirse sin freno, sin control, arrasando todo a su paso y dando lugar a una de las enfermedades más conocidas a nivel mundial: el cáncer.

Todos sabemos de alguna forma qué es el cáncer, pero ¿entendemos por qué se produce? ¿Qué hace que una célula normal se convierta en cancerosa? Y ¿por qué decimos que son las células cancerosas son “inmortales”?

Hoy en La Hiperactina hablamos de 3 claves para entender el cáncer.

🎁 MI PATREON:
Si quieres ayudarme a seguir creando vídeos que te hagan entender mejor cómo funciona el cuerpo humano, puedes convertirte en un ATP, MITOCONDRIA o CÉLULA y conseguir acceso a contenido exclusivo y votaciones para elegir los próximos temas:
https://www.patreon.com/lahiperactina

🎉 SÍGUEME EN REDES:
https://www.twitch.tv/lahiperactina
https://www.youtube.com/c/LIVEperactina
https://www.tiktok.com/@lahiperactina
https://twitter.com/lahiperactina
https://www.instagram.com/lahiperactina/
https://www.facebook.com/Hiperactina/

📚 MI LIBRO SOBRE BIOMEDICINA:
https://amzn.to/3FrkoCf

El MATERIAL QUE USO EN MIS VÍDEOS:
📷 Cámara (Sony Alpha 6400): https://amzn.to/3HvCa9f
📷 Webcam (Logitech C922 Pro Stream): https://amzn.to/3cKHmrB
🎙️ Micrófono USB (Blue Yeti): https://amzn.to/3nq2Y2P
🎙️ Micrófono de solapa (BOYA): https://amzn.to/2Z42fLc
💡 Aro de luz (Neewer): https://amzn.to/3x3x7YZ
💡 Panel de luz LED (Neewer): https://amzn.to/3qOsfpB
💡 Tiras LED colores (Ksipze): https://amzn.to/30KcULS
🔭Trípode (Manfrotto): https://amzn.to/3x8rYis

📩 CONTACTO: 
lahiperactina@gmail.com

📖 FUENTES:
Conociendo y comprendiendo la célula cancerosa: Fisiopatología del cáncer
https://www.elsevier.es/es-revista-revista-medica-clinica-las-condes-202-articulo-conociendo-comprendiendo-celula-cancerosa-fisiopatologia-S071686401370659X

Hallmarks of Cancer: New Dimensions 
https://aacrjournals.org/cancerdiscovery/article/12/1/31/675608/Hallmarks-of-Cancer-New-DimensionsHallmarks-of

Hallmarks of Cancer: The Next Generation
https://www.cell.com/cell/fulltext/S0092-8674(11)00127-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867411001279%3Fshowall%3Dtrue

The distribution of cellular turnover in the human body
https://www.nature.com/articles/s41591-020-01182-9",es,False,False,,
-o5Hve65sAA,"['prostate cancer', 'Prostate Cancer']",2,Tratamiento cáncer,"Científico
",517,517,406,Cáncer de Próstata: Todo lo que necesita saber en menos de 9 minutos,"En menos de 9 minutos le explico los aspectos fundamentales del cáncer de próstata: cómo se forma, qué síntomas produce, cómo se diagnostica y cuáles son sus tratamientos. ¡No se lo pierda!

0:11 ¿Cómo se forma un cáncer de próstata?
2:03 ¿Qué síntomas produce un cáncer de próstata?
4:00 ¿Cómo se diagnostica un cáncer de próstata?
5:44 ¿Cómo se trata un cáncer de próstata?

Otros videos de esta serie:
- Cáncer de mama: Todo lo que necesita saber, en menos de 8 minutos - https://youtu.be/HgJ7mD28BEI
- Cáncer de pulmón: Todo lo que necesita saber, en menos de 10 minutos - https://youtu.be/xsjqH_ZEaMI
- Cáncer de colon: Todo lo que necesita saber en menos de 6 minutos - https://youtu.be/ux-Vpk0Sulg
- Cáncer cervical: Todo lo que necesita saber en menos de 6 minutos - https://youtu.be/j5hhRzYp5e0
- Cáncer de endometrio: Todo lo que necesita saber en menos de 5 minutos - https://youtu.be/m4KHb1bjHwc
- Cáncer de esófago: Todo lo que necesita saber en menos de 9 minutos - https://youtu.be/uFYNS4Xgecg
- Cáncer de estómago: Todo lo que necesita saber en menos de 7 minutos - https://youtu.be/vsIqPre4hv4

¿Quiere contactar conmigo? ¡Aquí me podrá encontrar!:
- Mi página web: https://www.doctordanielgonzalez.com
- La Medicinapedia®: https://www.medicinapedia.com

¿Quiere no perderse ningún vídeo como este y que le avisemos de la publicación de las novedades del canal? ¡Pues suscríbase y active los avisos en la campana!!:
http://www.youtube.com/user/drdanielgonzalez?sub_confirmation=1

#CáncerDePróstata #Diagnóstico #Tratamiento",es,False,False,,
PlMjoCxXET4,"['Obesity', 'tumors', 'Cancer']",3,Tratamiento cáncer,"Pseudocientífico
",487,487,2349,Episodio #1484 El Cáncer No Es Lo Que Mata,"En este episodio Frank describe como un sistema inmune debilitado propicia un ambiente altamente tóxico en el cual crecen los tumores. 
 

Para obtener la ayuda de un Consultor Certificado en Metabolismo hable al 1-888-348-7352 o visítenos online en https://us.naturalslim.com/?utm_source=mtvyoutube&utm_medium=organic?el=youtube

En Puerto Rico hable 1-787-763-2527 o visítenos en http://www.naturalslimstore.com

En Europa +3120-2296-300 o visítenos en https://www.naturalslim.eu

En México hable al (55) 5256-1368

En República Dominicana envíe mensaje por Whatapps al 1-787-249-3198

En Panamá +507 396-6000

En Costa Rica (506)2430-2010

En Colombia al (57-1) 7020928

Subscríbete a Unimetab aquí y permite que Frank te lleve de la mano paso a paso: https://www.unimetab.com/

Subscríbete a MetabolismoTV en Messenger para acceso a educación exclusiva por Frank en el tema del metabolismo: https://www.messenger.com/t/MetabolismoTV/

Para hacer su prueba de metabolismo gratis haga click aquí: https://www.naturalslim.com/prueba-tu...

Para ordenar el libro en uno de los países listados abajo contacte a través de https://www.naturalslim.com a su distribuidor local quien le ayudará a obtenerlo. 

Descubre tu metabolismo junto con el autor Frank Suárez, especialista en Obesidad y Metabolismo, y escritor del Best-Seller ""El Poder del Metabolismo"", para que puedas adelgazar y mejorar tu salud.

Sigue a Frank y MetabolismoTV en Facebook aquí: https://www.facebook.com/MetabolismoTV/

Envíale un mensaje a Frank y al equipo de MetabolismoTV aquí: https://www.messenger.com/t/Metabolis...

Acceso a Libros Digitales con Membresia a www.MetabolismoVIP.com

La información que se brinda en MetabolismoTV® tiene un propósito puramente educacional. No pretendemos diagnosticar, curar o de alguna otra forma sustituir la ayuda profesional de su médico, nutricionista, dietista u otro profesional de la salud cualificado. Usted siempre debe consultar con su médico antes de empezar a hacer cualquier cambio en su dieta muy en especial si está recibiendo tratamiento médico o utiliza medicamentos recetados.

#Metabolismo #FrankSuarez #LaVerdadSiempreTriunfa #ElPoderdelMetabolismo  #MetabolismoTV",es,False,False,,
