,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
SSaZqP1vdjY,[],0,Terapia Cognitivo Conductual,"Científico
",426,426,4,¡Ventajas de la Terapia Cognitivo Conductual sobre otras Terapias!,"Ahora veremos las ventajas de la terapia cognitivo conductual, lo que nos ayudará a elegir el tipo de corriente de psicoterapia si estamos considerando iniciar un proceso de terapia psicológica. Asimismo veremos en que consiste la terapia cognitivo conductual.

Si ver mis videos te ayuda, imagina lo que podemos lograr trabajando juntos en tu caso de forma personalizada.

🎁 Estoy obsequiando una Sesión Inicial de 30 minutos para conocerte, evaluar tu situación y ver si soy el profesional indicado para acompañarte a sanar.

Da clic aquí para Reservar👉https://wa.link/aprendamospsicologia

Unete a nuestro grupo de lectura en WhatsApp: https://chat.whatsapp.com/GBFBR6r7TaG7E3sRy8kmDk",es,False,False,,
Sa7DHkIbmGI,['ADHD'],1,Terapia Cognitivo Conductual,"Pseudocientífico
",249,249,0,Tratamiento del TDAH mediante Estimulación Cognitiva,"¿Después de poner al día y normalizar el funcionamiento de los circuitos cerebrales alterados en el TDAH gracias a la estimulación cerebral, el tratamiento farmacológico, los suplementos nutricionales y el neurofeedback? ¿No caes? No te preocupes, te lo respondo yo. Entrenarlos para potenciarlos al máximo y sacar todo su potencial. 

Sí, se puede. ¿Cómo? Tenemos diferentes formas pero me voy a centrar en las más efectivas y útiles para los chicos. 

Hola, Soy Manuel Antonio Fernández, el Neuropediatra. Experto en TDAH, Director del Instituto Andaluz de Neurología Pediátrica en Sevilla y de la web para familias elneuropediatra.es. Ayudo padres de niños con problemas como el TDAH a identificarlo y dar con el tratamiento y la terapia adecuados para resolverlo y normalizar al 100% su situación académica, personal, social y familiar de una vez por todas.
Si quieres ayuda en el diagnóstico o el tratamiento de tu hijo a cualquier edad, Ponte en contacto ahora mismo con nosotros para que analicemos tu caso y nos pongamos manos a la obra. Llama al 682 651 047 o escríbenos al mail recepcionista@elneuropediatra.es

En este video te voy a contar en qué consiste la estimulación cognitiva neuropsicológica y cual es la estrategia que consigue mejores y más rápidos resultados combinando las sesiones de terapia y el trabajo autónomo desde casa ¿Te interesa? Pues vamos a ello.

Dime una cosa ¿Eres partidaria de que tu hijo haga tarea en casa o de las que aboga por abolir los deberes? Pues si eres de las primeras, quiero que sepa que la ciencia te da la razón. 
No significa que los niños tengan que pasar las 24 horas del día con obligaciones escolares pero la única forma que tiene nuestro cerebro de aprender es en base a la repetición. Precisamente por eso, en todos los reportajes y documentales sobre el cerebro explican que las personas necesitamos repetir una actividad durante al menos, veintiún días seguidos para adquirir una hábito o una rutina.
¿Sabes por qué? Por que es aproximadamente lo que tarda en generarse un nuevo circuito cerebral, una condición indispensable para que realmente, aprendamos algo de forma definitiva hasta que nuestro cerebro lo asuma como algo rutinario y normal. Además de ser importante para el aprendizaje, también es importante para las terapias neurológicas. 
Podemos tener sesiones de terapia individual con un neuropsicólogo una o dos veces por semana, pero los efectos de este proceso es lento. ¿Cómo se arregla? Pues de nuevo gracias a la tecnología. 
Existen múltiples herramientas para realizar estimulación cognitiva neuropsicológica a nivel on line con aplicaciones de móvil, tablet y ordenador en las que el neuropsicólogo puede crear un perfil para tu hijo, realizar una valoración inicial y crear un plan específico de entrenamiento para que además del trabajo en las sesiones, ya sean presencial u on line, tu hijo pueda seguir realizando trabajo autónomo desde casa siguiendo el plan previsto y con la supervisión directa del profesional.
Se trata de una serie de juegos desarrollados específicamente para entrenar funciones cognitivas como la atención, la memoria, la concentración, la velocidad de procesamiento o el control de impulsos. 
Estas aplicaciones permiten monitorizar a tiempo real los resultados y adaptar el entrenamiento a las necesidades y evolución de cada chico. De este modo, multiplicamos las repeticiones con unos 15 o 20 minutos diarios que además, tu hijo relaciona con juegos y no con obligaciones. Es el círculo perfecto para optimizar y acelerar los resultados con poco esfuerzo. 

Ahora ya sabes cómo y por qué funciona la estimulación cognitiva neuropsicológica así como las importantes ventajas de optar por la opción mixta con trabajo on line. Es el complemento perfecto al resto de la terapia para conseguir que los avances madurativos tengan lugar cuanto antes y así, más pronto que tarde nos podamos olvidar del TDAH de una vez por todas
Si quieres que planifiquemos un programa integral de tratamiento del TDAH específicamente ajustado a las necesidades de tu hijo o para cualquier edad, ponte en contacto ahora mismo con nosotros para que analicemos tu caso y nos pongamos manos a la obra. Llama al 682 651 047 o escríbenos al mail recepcionista@elneuropediatra.es

#tratamientotdah #estimulacioncognitiva #elneuropediatra",es,False,False,,
vlpdyG44e4E,[],0,Terapia Cognitivo Conductual,"Irrelevante
",4791,4791,9,Terapia breve en victimas adultas de violencia sexual,"Para más información de nuestras conferencias en línea y capacitaciones especializadas pueden consultar nuestra página web y redes sociales.

Página Web Oficial: 

https://consultoriacpfc.com/

Página Oficial de Facebook: 

https://www.facebook.com/claudia.viazcan1

Perfil Oficial en Instagram:

https://instagram.com/psicologia_forense_2021?utm_medium=copy_link",es,True,True,2022-07-06T17:00:10Z,2022-07-06T18:20:57Z
c-3AiSnAPHI,"['Cognitive distortions', 'cognitive triad', 'depression', 'cognitive distortion', 'cognitive distortions', 'Catastrophic vision']",6,Terapia Cognitivo Conductual,"Científico
",1394,1394,41,"Aaron T. Beck | 🔴 TEORÍA COGNITIVA (Resumen completo, fácil y con ejemplos)","#Beck #TerapiaCognitiva #Psicologia #Edutuber #edutuberscolombia 
Bienvenidas y bienvenidos a Psicoteorías Show, el Night Late Show encargado de explicarte fácilmente los la historia de la psicología a partir de la entrevista directa a los exponentes más famosos del área. Acá conocerás la vida, obra y principales contribuciones de los psicólogos. Para nuestro capítulo tenemos al padre de la Terapia Cognitiva: Aaron T. Beck en donde conoceremos su biografía, la teoría cognitiva, los esquemas cognitivos, las creencias centrales y periféricas, los pensamientos automáticos, los tipos de distorsiones cognitivas (con ejemplos), la teoría de la depresión con la triada cognitiva, la terapia cognitiva y las similitudes y diferencias con la teoría de Ellis (TREC). No te lo pierdas en Psicofácil.

Contáctame para asesorías académicas a excelentes precios:
💬 (Whatsapp): https://wa.me/message/SEUQKTHUENG4L1 

CAPÍTULOS:
0:00 Biografía de Aaron T. Beck
2:10 Teoría Cognitiva de Beck
4:07 Pensamientos y esquemas de Beck
4:47 Creencias centrales/ nucleares y creencias intermedias/ periféricas
7:02 Pensamientos automáticos según Beck
8:18 Distorsiones cognitivas
9:04 Abstracción selectiva con ejemplos (distorsión cognitiva)
9:36 Pensamiento dicotómico con ejemplos (distorsión cognitiva)
10:00 Inferencia arbitraria con ejemplos (distorsión cognitiva)
11:22 Sobregeneralización con ejemplos (distorsión cognitiva)
10:46 Magnificación y minimización con ejemplos (distorsión cognitiva)
11:18 Personalización con ejemplos (distorsión cognitiva)
11:45 Visión catastrófica con ejemplos (distorsión cognitiva)
13:12 Teoría de la depresión y la triada cognitiva de Beck
15:53 Terapia cognitiva de Beck
18:25 Similitudes entre Beck y Ellis (TREC)
19:43 Diferencias entre Beck y Ellis (TREC)

Ayúdanos a crecer volviéndote miembro de psicofácil y recibe beneficios exclusivos:
https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg/join
Apóyanos con tu donación vía Paypal:
https://www.paypal.me/psicofacilc
¡Gracias por ayudarnos a traer contenido de calidad y gratuito para estudiantes de Latinoamérica!
Si te gustó nuestro contenido dale like, comparte y suscríbete, es totalmente gratis:
📽️ ¡SUSCRÍBETE! https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg?sub_confirmation=1

★SÍGUEME EN MIS OTRAS REDES★ 
►Instagram: https://instagram.com/psicofacil
►Facebook: https://www.facebook.com/psicofacil1
►Tik Tok: https://www.tiktok.com/@psicofacil?lang=es


★CONTRATACIONES, PUBLICIDAD Y EVENTOS★ 
📩  Gmail: psicofacilcanal@gmail.com

Investigación, guion, voz  edición:
Psic. MsC. Javier Parra Pulido
►Instagram: https://instagram.com/javierpapu",es,False,False,,
m0Q_b1JwZH8,"['anxiety disorders', 'depression', 'mistakes']",3,Terapia Cognitivo Conductual,"Científico
",,,,,,,False,False,,
pkXLoOrHURw,[],0,Terapia Cognitivo Conductual,"Científico
",1444,1444,33,"Rafael Santandreu conversa con Steven Hayes, creador de la terapia ACT","****(Clica en la rueda de engranaje que aparece en la esquina inferior derecha, luego en traducir automáticamente y encuentra los subtítulos traducidos a más idiomas) ****

Hace unas semanas tuve la oportunidad de mantener una charla con el psicólogo Steven Hayes de la universidad de Nevada, creador de una escuela de terapia, llamada: 'Aceptación y compromiso' (Acceptance and Commitment Therapy, ACT).
Yo conocí a Steven hace más de 20 años cuando él todavía no era tan conocido. En estos momentos Hayes es uno de los psicólogos más prestigiosos del mundo.
En nuestra charla hablamos de los avances en terapia cognitivo-conductual y, al final, sorprendentemente, tocamos un tema que sorprenderá a muchos.",es,False,False,,
X7PuXo9vYNI,[],0,Terapia Cognitivo Conductual,"Científico
",217,217,4,"Psicoterapia online: indicaciones, método y requerimientos. Marta de la Torre. Psicólogo Madrid","Marta de la Torre, Psicóloga cognitivo conductual de Grupo Doctor Oliveros, analiza esta creciente forma de psicoterapia en este mundo cada vez más pequeño.",es,False,False,,
F3biIbcA86w,[],0,Terapia Cognitivo Conductual,"Irrelevante
",4703,4703,4,TÉCNICAS DE TERAPIA DE JUEGO EN NIÑOS Y NIÑAS,"Para más información de nuestras conferencias en línea y capacitaciones especializadas pueden consultar nuestra página web y redes sociales.

Página Web Oficial: 

https://consultoriacpfc.com/

Página Oficial de Facebook: 

https://www.facebook.com/claudia.viazcan1

Perfil Oficial en Instagram:

https://instagram.com/psicologia_forense_2021?utm_medium=copy_link",es,True,True,2022-07-27T17:00:10Z,2022-07-27T18:19:28Z
FL3NPwDTgmU,[],0,Terapia Cognitivo Conductual,"Científico
",509,509,21,✅ ¿Por qué usar Terapia Basada en Evidencia?,"Centro Integral de Psicología se dio a la tarea de subtitular éste vídeo donde Matthew McKay nos habla sobre Terapia Basada en Evidencia de una manera muy sencilla y clara.

www.cideps.com

El vídeo original es de New Harbinger 
Link: https://youtu.be/nVF-IofaV9k",es,False,False,,
yjPToN9bhjM,[],0,Terapia Cognitivo Conductual,"Científico
",606,606,32,Cómo Cambiar Tus Pensamientos Negativos: Guía práctica,"En este vídeo te presento una guía práctica para cambiar tus pensamientos negativos y mejorar tu bienestar. Los pensamientos automáticos negativos pueden influir significativamente en nuestra salud mental, afectando a cómo nos sentimos y actuamos en nuestro día a día. 

En este vídeo, atravesarás un proceso de autoconocimiento y de cambio. Os presentaré técnicas prácticas y efectivas que os ayudarán a cambiar los pensamientos negativos por otros más objetivos y realistas. 
Desde el registro de pensamientos hasta el desafío de creencias con evidencia, cada estrategia está diseñada para equiparos con las herramientas necesarias para enfrentar y transformar esos pensamientos automáticos negativos.

¿Qué aprenderás?
Cómo los pensamientos automáticos negativos impactan tu vida.
Técnicas prácticas para identificar y registrar tus pensamientos negativos.
Estrategias para desafiar y cambiar pensamientos negativos
Métodos para desarrollar un diálogo interno positivo.
Consejos para practicar el enfrentamiento gradual y la técnica de parada de pensamiento.

Vídeo relacionado: Distorsiones Cognitivas: https://youtu.be/VMh_2LqlVUg

Índice de contenido:
00:00  Introducción
00:17 Qué son los pensamientos negativos
01:57 Identificar los pensamientos negativos
02:57 Cuestionamiento de los pensamientos negativos 
05:54 Técnicas para la Reestructuración Cognitiva

Si te ha gustado este vídeo, no olvides suscribirte a mi canal y, si quieres apoyarme aún más, también puedes entrar en la comunidad de miembros.
¡Un saludo y hasta el próximo vídeo!
https://www.youtube.com/channel/UCEahqZfzfTvlL3tS3yC9XpQ/join",es,False,False,,
fjq8zl3qSR0,"['0:00 Disorder', 'https://wa.me/message/SEUQKTHUENG4L1', 'psiquiátricos', 'Illness anxiety disorder', 'anxiety']",5,Terapia Cognitivo Conductual,"Científico
",325,325,18,¿Tengo HIPOCONDRÍA? 🤒 Miedo a enfermar TRASTORNO de ANSIEDAD por ENFERMEDAD | Síntomas y tratamiento,"#Hipocondría #Psicologia #Edutuber #EdutubersColombia

¿Sientes miedo por enfermarte gravemente? ¿Buscas los síntomas en googe y aparecen enfermedades que te causan ansiedad? Este vídeo te puede interesar. Aprende fácil y rápido los trastornos psicológicos y psiquiátricos desde una perspectiva científica según el DSM 5-TR. EL MEJOR RESUMEN: CRITERIOS DIAGNÓSTICOS, SÍNTOMAS, ETIOLOGÍA, INTERVENCIÓN Y TRATAMIENTO: Trastorno de ansiedad por enfermedad.

Contáctame para asesorías académicas a excelentes precios:
💬 (Whatsapp): https://wa.me/message/SEUQKTHUENG4L1 

CAPÍTULOS
0:00 Definición de trastorno
0:39 Hipocondría (Trastorno de ansiedad por enfermedad): definición
1:10 Hipocondría (Trastorno de ansiedad por enfermedad): criterios diagnósticos
3:04 Hipocondría (Trastorno de ansiedad por enfermedad): Epidemiología y causas
3:58 Hipocondría (Trastorno de ansiedad por enfermedad): Tratamiento

Ayúdanos a crecer volviéndote miembro de psicofácil y recibe beneficios exclusivos:
https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg/join
Apóyanos con tu donación vía Paypal:
https://www.paypal.me/psicofacilc
¡Gracias por ayudarnos a traer contenido de calidad y gratuito para estudiantes de Latinoamérica!
Si te gustó nuestro contenido dale like, comparte y suscríbete, es totalmente gratis:
📽️ ¡SUSCRÍBETE! https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg?sub_confirmation=1

★SÍGUEME EN MIS OTRAS REDES★ 
►Instagram: https://instagram.com/psicofacil
►Facebook: https://www.facebook.com/psicofacil1
►Tik Tok: https://www.tiktok.com/@psicofacil?lang=es


★CONTRATACIONES, PUBLICIDAD Y EVENTOS★ 
📩  Gmail: psicofacilcanal@gmail.com

Investigación, guion, voz  edición:
Psic. MsC. Javier Parra Pulido
►Instagram: https://instagram.com/javierpapu",es,False,False,,
